year,geo_name,geo,income
2014,"Sumter County, FL",05000US12119,49874
2014,"Hampton city, VA",05000US51650,49879
2014,Logan County,05000US17107,49882
2014,Gates County,05000US37073,49894
2014,Dunn County,05000US55033,49897
2014,Carbon County,05000US42025,49913
2014,Putnam County,05000US18133,49914
2014,Bureau County,05000US17011,49921
2014,"Dallas County, TX",05000US48113,49925
2014,"Terrebonne Parish, LA",05000US22109,49932
2014,Susquehanna County,05000US42115,49948
2014,Dawson County,05000US30021,49955
2014,"Greenville County, SC",05000US45045,49968
2014,Worth County,05000US19195,49977
2014,Johnson County,05000US29101,49978
2014,Kingman County,05000US20095,50000
2014,Clay County,05000US48077,50025
2014,Lincoln County,05000US23015,50027
2014,"Hampden County, MA",05000US25013,50036
2014,Yankton County,05000US46135,50044
2014,Jessamine County,05000US21113,50057
2014,Ellis County,05000US40045,50060
2014,Yates County,05000US36123,50061
2014,Davison County,05000US46035,50061
2014,Gosper County,05000US31073,50063
2014,Door County,05000US55029,50078
2014,"Summit County, OH",05000US39153,50082
2014,Carson City County,05000US32510,50108
2014,"Hillsborough County, FL",05000US12057,50122
2014,Dickinson County,05000US20041,50123
2014,Moffat County,05000US08081,50123
2014,Nelson County,05000US51125,50131
2014,Lafayette County,05000US55065,50154
2014,Hancock County,05000US39063,50166
2014,Yoakum County,05000US48501,50167
2014,Texas County,05000US40139,50172
2014,Catoosa County,05000US13047,50180
2014,"Baldwin County, AL",05000US01003,50183
2014,Guthrie County,05000US19077,50238
2014,"Beaver County, PA",05000US42007,50242
2014,"Pinal County, AZ",05000US04021,50248
2014,Franklin County,05000US18047,50262
2014,Hoonah-Angoon Census Area,05000US02105,50268
2014,"Centre County, PA",05000US42027,50295
2014,"Sarasota County, FL",05000US12115,50304
2014,Sumner County,05000US20191,50310
2014,Hancock County,05000US21091,50311
2014,Major County,05000US40093,50319
2014,Essex County,05000US36031,50322
2014,"Sedgwick County, KS",05000US20173,50326
2014,Nobles County,05000US27105,50340
2014,Ripley County,05000US18137,50364
2014,"Cache County, UT",05000US49005,50367
2014,Lake County,05000US46079,50378
2014,Moore County,05000US37125,50393
2014,Sheridan County,05000US38083,50395
2014,Lafourche Parish,05000US22057,50396
2014,Clark County,05000US17023,50412
2014,Franklin County,05000US20059,50415
2014,"Spokane County, WA",05000US53063,50432
2014,Morrow County,05000US41049,50443
2014,Lamoille County,05000US50015,50447
2014,Pickens County,05000US13227,50452
2014,Hockley County,05000US48219,50485
2014,Colusa County,05000US06011,50503
2014,Sterling County,05000US48431,50509
2014,Knox County,05000US23013,50515
2014,Windham County,05000US50025,50526
2014,Mariposa County,05000US06043,50560
2014,"Pennington County, SD",05000US46103,50564
2014,Rich County,05000US49033,50573
2014,Genesee County,05000US36037,50573
2014,Salem city,05000US51775,50590
2014,"Cumberland County, NJ",05000US34011,50603
2014,Loudon County,05000US47105,50619
2014,Dickey County,05000US38021,50634
2014,Watonwan County,05000US27165,50638
2014,Nelson County,05000US38063,50640
2014,Moody County,05000US46101,50651
2014,Emery County,05000US49015,50653
2014,Victoria County,05000US48469,50663
2014,Trego County,05000US20195,50670
2014,Clay County,05000US31035,50682
2014,Beaver County,05000US49001,50685
2014,"Montgomery County, TN",05000US47125,50693
2014,Osceola County,05000US19143,50700
2014,Burnet County,05000US48053,50712
2014,St. John the Baptist Parish,05000US22095,50716
2014,"St. Clair County, IL",05000US17163,50728
2014,"Douglas County, KS",05000US20045,50732
2014,Atascosa County,05000US48013,50756
2014,Deuel County,05000US31049,50764
2014,"La Crosse County, WI",05000US55063,50769
2014,Northumberland County,05000US51133,50774
2014,"DeKalb County, GA",05000US13089,50799
2014,Perry County,05000US29157,50817
2014,Greenlee County,05000US04011,50818
2014,Cherokee County,05000US19035,50828
2014,Scurry County,05000US48415,50829
2014,Portage County,05000US55097,50837
2014,Jackson County,05000US48239,50856
2014,Shackelford County,05000US48417,50857
2014,"Bexar County, TX",05000US48029,50867
2014,Chelan County,05000US53007,50876
2014,"Bonneville County, ID",05000US16019,50897
2014,Custer County,05000US46033,50903
2014,Jackson County,05000US27063,50907
2014,Macoupin County,05000US17117,50911
2014,Otter Tail County,05000US27111,50914
2014,Garfield County,05000US53023,50915
2014,York County,05000US31185,50922
2014,Rosebud County,05000US30087,50924
2014,Stutsman County,05000US38093,50926
2014,Waller County,05000US48473,50939
2014,Hardin County,05000US19083,50941
2014,Blue Earth County,05000US27013,50977
2014,Sauk County,05000US55111,50982
2014,Upton County,05000US48461,50982
2014,Clinton County,05000US36019,50985
2014,Skamania County,05000US53059,50986
2014,Garfield County,05000US30033,51000
2014,"Kankakee County, IL",05000US17091,51000
2014,"Newport News city, VA",05000US51700,51000
2014,Wyoming County,05000US42131,51021
2014,Greeley County,05000US20071,51023
2014,Polk County,05000US27119,51025
2014,"Bell County, TX",05000US48027,51027
2014,"Hall County, GA",05000US13139,51036
2014,"Erie County, NY",05000US36029,51050
2014,"Faulkner County, AR",05000US05045,51095
2014,Emmet County,05000US26047,51113
2014,Ochiltree County,05000US48357,51115
2014,Millard County,05000US49027,51117
2014,McHenry County,05000US38049,51161
2014,Hettinger County,05000US38041,51176
2014,Stevens County,05000US27149,51181
2014,Lyon County,05000US27083,51182
2014,"Clark County, IN",05000US18019,51182
2014,Somervell County,05000US48425,51190
2014,Lafayette County,05000US29107,51195
2014,Kane County,05000US49025,51213
2014,"Hawaii County, HI",05000US15001,51213
2014,Cooke County,05000US48097,51222
2014,"LaSalle County, IL",05000US17099,51232
2014,White County,05000US18181,51250
2014,Oldham County,05000US48359,51250
2014,Mercer County,05000US17131,51259
2014,Shelby County,05000US39149,51266
2014,Story County,05000US19169,51270
2014,Grant County,05000US46051,51277
2014,Eddy County,05000US35015,51303
2014,Otoe County,05000US31131,51316
2014,St. Clair County,05000US01115,51317
2014,Meade County,05000US20119,51326
2014,Adams County,05000US31001,51342
2014,Turner County,05000US46125,51343
2014,Jeff Davis County,05000US48243,51357
2014,Gunnison County,05000US08051,51371
2014,Ford County,05000US20057,51374
2014,Clay County,05000US20027,51375
2014,Grady County,05000US40051,51394
2014,Phelps County,05000US31137,51396
2014,"Lafayette Parish, LA",05000US22055,51406
2014,Chippewa County,05000US55017,51428
2014,Morrow County,05000US39117,51444
2014,"Peoria County, IL",05000US17143,51454
2014,Becker County,05000US27005,51470
2014,Washington County,05000US36115,51494
2014,Chippewa County,05000US27023,51523
2014,Sutter County,05000US06101,51527
2014,Surry County,05000US51181,51527
2014,Griggs County,05000US38039,51528
2014,"Broward County, FL",05000US12011,51574
2014,Fillmore County,05000US27045,51576
2014,Marshall County,05000US46091,51579
2014,Ray County,05000US29177,51585
2014,"Westmoreland County, PA",05000US42129,51593
2014,Crockett County,05000US48105,51594
2014,Fallon County,05000US30025,51595
2014,Wayne County,05000US36117,51597
2014,Pembina County,05000US38067,51613
2014,Madison County,05000US51113,51641
2014,Poweshiek County,05000US19157,51650
2014,Oconto County,05000US55083,51695
2014,Butler County,05000US19023,51701
2014,Douglas County,05000US17041,51701
2014,"Martin County, FL",05000US12085,51703
2014,Lamar County,05000US28073,51724
2014,Blanco County,05000US48031,51740
2014,"Yellowstone County, MT",05000US30111,51743
2014,Fremont County,05000US56013,51749
2014,San Patricio County,05000US48409,51760
2014,Pope County,05000US27121,51789
2014,Cayuga County,05000US36011,51792
2014,Panola County,05000US48365,51794
2014,Sweet Grass County,05000US30097,51797
2014,"Denver County, CO",05000US08031,51800
2014,"Berkeley County, SC",05000US45015,51844
2014,"Miami County, OH",05000US39109,51847
2014,Schoharie County,05000US36095,51873
2014,Polk County,05000US41053,51880
2014,"Iredell County, NC",05000US37097,51889
2014,"Franklin County, OH",05000US39049,51890
2014,Cook County,05000US27031,51913
2014,"Lancaster County, NE",05000US31109,51916
2014,Bethel Census Area,05000US02050,51930
2014,Pottawattamie County,05000US19155,51939
2014,"Winnebago County, WI",05000US55139,51949
2014,Pike County,05000US13231,51985
2014,Renville County,05000US27129,52000
2014,Lee County,05000US17103,52004
2014,Waupaca County,05000US55135,52007
2014,Mercer County,05000US39107,52033
2014,"Durham County, NC",05000US37063,52038
2014,Kandiyohi County,05000US27067,52043
2014,Hancock County,05000US19081,52057
2014,Fillmore County,05000US31059,52063
2014,Jo Daviess County,05000US17085,52065
2014,"Clark County, NV",05000US32003,52070
2014,"Charleston County, SC",05000US45019,52083
2014,Colfax County,05000US31037,52086
2014,Thomas County,05000US31171,52105
2014,Cheatham County,05000US47021,52138
2014,Yellow Medicine County,05000US27173,52160
2014,Pierce County,05000US31139,52178
2014,Woods County,05000US40151,52188
2014,Livingston County,05000US36051,52200
2014,Fremont County,05000US19071,52221
2014,Martin County,05000US48317,52232
2014,Roseau County,05000US27135,52256
2014,"Wicomico County, MD",05000US24045,52301
2014,Teton County,05000US16081,52316
2014,Dinwiddie County,05000US51053,52328
2014,Shelby County,05000US18145,52341
2014,Rockdale County,05000US13247,52341
2014,Kossuth County,05000US19109,52345
2014,Marshall County,05000US19127,52354
2014,Wilkin County,05000US27167,52361
2014,Effingham County,05000US17049,52374
2014,Beaver County,05000US40007,52386
2014,"Allegheny County, PA",05000US42003,52390
2014,Carroll County,05000US33003,52393
2014,Gillespie County,05000US48171,52414
2014,Jasper County,05000US19099,52430
2014,Big Horn County,05000US56003,52432
2014,Hardin County,05000US48199,52438
2014,Crane County,05000US48103,52451
2014,Lee County,05000US48287,52452
2014,O'Brien County,05000US19141,52458
2014,Brown County,05000US46013,52469
2014,"Allegan County, MI",05000US26005,52472
2014,Autauga County,05000US01001,52475
2014,Osage County,05000US29151,52479
2014,Douglas County,05000US27041,52485
2014,Grand Traverse County,05000US26055,52487
2014,Jefferson County,05000US16051,52495
2014,"Monroe County, NY",05000US36055,52501
2014,Warren County,05000US29219,52512
2014,Henry County,05000US17073,52518
2014,Kingsbury County,05000US46077,52522
2014,Henry County,05000US39069,52526
2014,Colonial Heights city,05000US51570,52529
2014,Buffalo County,05000US31019,52562
2014,Martin County,05000US27091,52579
2014,Bottineau County,05000US38009,52593
2014,"Lorain County, OH",05000US39093,52610
2014,Midland County,05000US26111,52613
2014,Calhoun County,05000US17013,52661
2014,Reagan County,05000US48383,52692
2014,Christian County,05000US29043,52693
2014,Kosciusko County,05000US18085,52706
2014,Boone County,05000US19015,52714
2014,"Kent County, MI",05000US26081,52716
2014,Deuel County,05000US46039,52717
2014,Louisa County,05000US19115,52750
2014,"Bossier Parish, LA",05000US22015,52754
2014,"Wood County, OH",05000US39173,52758
2014,Washington County,05000US17189,52761
2014,Auglaize County,05000US39011,52773
2014,Camden County,05000US13039,52799
2014,Lonoke County,05000US05085,52805
2014,Carroll County,05000US18015,52806
2014,"Tompkins County, NY",05000US36109,52836
2014,Concho County,05000US48095,52844
2014,"Multnomah County, OR",05000US41051,52845
2014,Jackson County,05000US13157,52857
2014,Fulton County,05000US39051,52872
2014,"Palm Beach County, FL",05000US12099,52878
2014,Muscatine County,05000US19139,52899
2014,"Washoe County, NV",05000US32031,52910
2014,Winkler County,05000US48495,52938
2014,Hamilton County,05000US36041,52939
2014,Stark County,05000US17175,52956
2014,"Santa Fe County, NM",05000US35049,52958
2014,Amador County,05000US06005,52964
2014,Meade County,05000US46093,52967
2014,"Cass County, ND",05000US38017,52993
2014,"Douglas County, GA",05000US13097,52997
2014,Benton County,05000US27009,53006
2014,Wyoming County,05000US36121,53012
2014,Lapeer County,05000US26087,53016
2014,Kewaunee County,05000US55061,53023
2014,"Whatcom County, WA",05000US53073,53025
2014,"Portage County, OH",05000US39133,53027
2014,"Sheboygan County, WI",05000US55117,53029
2014,Hyde County,05000US46069,53036
2014,Spencer County,05000US18147,53073
2014,Brown County,05000US18013,53107
2014,Orange County,05000US50017,53114
2014,De Witt County,05000US17039,53129
2014,Tipton County,05000US47167,53133
2014,Wakulla County,05000US12129,53143
2014,Dodge County,05000US55027,53189
2014,Hodgeman County,05000US20083,53190
2014,Roger Mills County,05000US40129,53194
2014,Cole County,05000US29051,53228
2014,Douglas County,05000US53017,53235
2014,"San Joaquin County, CA",05000US06077,53253
2014,"Brown County, WI",05000US55009,53254
2014,Barrow County,05000US13013,53256
2014,St. James Parish,05000US22093,53259
2014,Lincoln County,05000US29113,53280
2014,Marshall County,05000US27089,53311
2014,Tipton County,05000US18159,53340
2014,Lassen County,05000US06035,53351
2014,Houston County,05000US27055,53359
2014,Clinton County,05000US29049,53361
2014,Bastrop County,05000US48021,53382
2014,"Minnehaha County, SD",05000US46099,53391
2014,"Franklin County, PA",05000US42055,53394
2014,Dubuque County,05000US19061,53410
2014,Anderson County,05000US21005,53410
2014,Murray County,05000US27101,53426
2014,Carlton County,05000US27017,53429
2014,Floyd County,05000US18043,53431
2014,Steele County,05000US38091,53438
2014,"Douglas County, NE",05000US31055,53444
2014,Walton County,05000US13297,53454
2014,Ransom County,05000US38073,53472
2014,Harrison County,05000US18061,53483
2014,"Sussex County, DE",05000US10005,53505
2014,Harrison County,05000US19085,53506
2014,Stanton County,05000US31167,53532
2014,"York County, SC",05000US45091,53568
2014,Madison County,05000US36053,53584
2014,Ottawa County,05000US39123,53599
2014,Montour County,05000US42093,53604
2014,Windsor County,05000US50027,53610
2014,Traill County,05000US38097,53641
2014,"Maricopa County, AZ",05000US04013,53689
2014,"Scott County, IA",05000US19163,53704
2014,Rockingham County,05000US51165,53728
2014,Barry County,05000US26015,53730
2014,Winneshiek County,05000US19191,53735
2014,Robertson County,05000US47147,53748
2014,"DeKalb County, IL",05000US17037,53771
2014,McLean County,05000US38055,53778
2014,"Marathon County, WI",05000US55073,53779
2014,Wayne County,05000US31179,53808
2014,"Harris County, TX",05000US48201,53822
2014,Waseca County,05000US27161,53830
2014,"Yamhill County, OR",05000US41071,53864
2014,Cheyenne County,05000US08017,53900
2014,"Madison County, IL",05000US17119,53912
2014,Marshall County,05000US17123,53914
2014,Weston County,05000US56045,53920
2014,"Cabarrus County, NC",05000US37025,53935
2014,West Feliciana Parish,05000US22125,53967
2014,Andrew County,05000US29003,53986
2014,"Walworth County, WI",05000US55127,53998
2014,Barnes County,05000US38003,54009
2014,Augusta County,05000US51015,54018
2014,Whitley County,05000US18183,54023
2014,Meeker County,05000US27093,54049
2014,"Macomb County, MI",05000US26099,54059
2014,Franklin County,05000US25011,54072
2014,Cheyenne County,05000US31033,54094
2014,"San Bernardino County, CA",05000US06071,54100
2014,Jasper County,05000US17079,54133
2014,Elmore County,05000US01051,54159
2014,"Suffolk County, MA",05000US25025,54169
2014,"Lexington County, SC",05000US45063,54170
2014,Dubois County,05000US18037,54186
2014,Edmunds County,05000US46045,54229
2014,Jones County,05000US19105,54264
2014,Lane County,05000US20101,54292
2014,Gallatin County,05000US30031,54298
2014,Logan County,05000US40083,54303
2014,Tama County,05000US19171,54325
2014,San Juan County,05000US53055,54331
2014,Madison County,05000US39097,54331
2014,"Dauphin County, PA",05000US42043,54337
2014,Lyon County,05000US19119,54344
2014,Polk County,05000US31143,54375
2014,Wheeler County,05000US48483,54382
2014,Woodward County,05000US40153,54387
2014,Iowa County,05000US55049,54390
2014,Jersey County,05000US17083,54391
2014,"Atlantic County, NJ",05000US34001,54392
2014,LaMoure County,05000US38045,54393
2014,Hood County,05000US48221,54397
2014,Gaines County,05000US48165,54434
2014,"Dorchester County, SC",05000US45035,54452
2014,Middlesex County,05000US51119,54452
2014,Dawson County,05000US13085,54457
2014,Grant County,05000US20067,54478
2014,Caribou County,05000US16029,54481
2014,Campbell County,05000US21037,54482
2014,Bartholomew County,05000US18005,54488
2014,"Onondaga County, NY",05000US36067,54498
2014,"Essex County, NJ",05000US34013,54499
2014,Jones County,05000US13169,54512
2014,Jefferson County,05000US55055,54522
2014,"Fond du Lac County, WI",05000US55039,54529
2014,King County,05000US48269,54583
2014,Austin County,05000US48015,54603
2014,Columbia County,05000US41009,54605
2014,"Kenosha County, WI",05000US55059,54653
2014,Livingston County,05000US17105,54723
2014,Kearny County,05000US20093,54732
2014,Delaware County,05000US19055,54801
2014,"Kenton County, KY",05000US21117,54817
2014,"Cook County, IL",05000US17031,54828
2014,Plaquemines Parish,05000US22075,54835
2014,Dillingham Census Area,05000US02070,54846
2014,Green County,05000US55045,54868
2014,Irion County,05000US48235,54886
2014,"Ector County, TX",05000US48135,54903
2014,"Monroe County, MI",05000US26115,54911
2014,"Skagit County, WA",05000US53057,54917
2014,Calaveras County,05000US06009,54936
2014,"Johnson County, IA",05000US19103,54985
2014,Morgan County,05000US18109,54986
2014,Wabaunsee County,05000US20197,55018
2014,Grafton County,05000US33009,55045
2014,Sagadahoc County,05000US23023,55046
2014,"Racine County, WI",05000US55101,55055
2014,Foster County,05000US38031,55089
2014,"Rutherford County, TN",05000US47149,55096
2014,"Berkeley County, WV",05000US54003,55100
2014,Loup County,05000US31115,55125
2014,"Kent County, DE",05000US10001,55169
2014,"Houston County, GA",05000US13153,55170
2014,Washington County,05000US19183,55198
2014,"Eaton County, MI",05000US26045,55223
2014,Lea County,05000US35025,55248
2014,Nassau County,05000US12089,55256
2014,Jackson County,05000US20085,55296
2014,"Washington County, PA",05000US42125,55323
2014,White Pine County,05000US32033,55337
2014,Putnam County,05000US17155,55360
2014,Platte County,05000US31141,55391
2014,Marion County,05000US19125,55419
2014,McPherson County,05000US20113,55437
2014,Monroe County,05000US12087,55449
2014,Burke County,05000US38013,55455
2014,"Stearns County, MN",05000US27145,55455
2014,"Ramsey County, MN",05000US27123,55460
2014,"Yolo County, CA",05000US06113,55508
2014,Dare County,05000US37055,55520
2014,"Jefferson County, MO",05000US29099,55563
2014,"Sangamon County, IL",05000US17167,55565
2014,Clay County,05000US27027,55582
2014,Lewis and Clark County,05000US30049,55594
2014,Caroline County,05000US24011,55605
2014,"Sacramento County, CA",05000US06067,55615
2014,Fayette County,05000US47047,55623
2014,"Cleveland County, OK",05000US40027,55626
2014,Kearney County,05000US31099,55670
2014,Pickaway County,05000US39129,55678
2014,"Lehigh County, PA",05000US42077,55681
2014,Hinsdale County,05000US08053,55682
2014,"Saline County, AR",05000US05125,55697
2014,McClain County,05000US40087,55741
2014,Haskell County,05000US20081,55742
2014,Steele County,05000US27147,55764
2014,"Okaloosa County, FL",05000US12091,55768
2014,"Licking County, OH",05000US39089,55777
2014,"Berks County, PA",05000US42011,55798
2014,"Ada County, ID",05000US16001,55805
2014,"Los Angeles County, CA",05000US06037,55870
2014,Amelia County,05000US51007,55870
2014,Ogle County,05000US17141,55894
2014,Grundy County,05000US19075,55896
2014,Putnam County,05000US54079,55939
2014,"Bristol County, MA",05000US25005,55957
2014,Wabasha County,05000US27157,55994
2014,Sheridan County,05000US56033,56015
2014,Bedford County,05000US51019,56043
2014,Kidder County,05000US38043,56058
2014,Dickinson County,05000US19059,56086
2014,Hamlin County,05000US46057,56134
2014,Cheshire County,05000US33005,56139
2014,Uinta County,05000US56041,56158
2014,Tioga County,05000US36107,56167
2014,"Lebanon County, PA",05000US42075,56173
2014,Wagoner County,05000US40145,56189
2014,"Sumner County, TN",05000US47165,56193
2014,Bullitt County,05000US21029,56199
2014,Jasper County,05000US18073,56214
2014,"Weber County, UT",05000US49057,56216
2014,McLeod County,05000US27085,56234
2014,"Collier County, FL",05000US12021,56250
2014,Coffey County,05000US20031,56274
2014,Sibley County,05000US27143,56317
2014,Park County,05000US56029,56318
2014,"Benton County, AR",05000US05007,56325
2014,Perkins County,05000US31135,56333
2014,Wise County,05000US48497,56338
2014,Medina County,05000US48325,56338
2014,Buchanan County,05000US19019,56393
2014,Richland County,05000US38077,56396
2014,Hood River County,05000US41027,56417
2014,"Mecklenburg County, NC",05000US37119,56472
2014,"Washington County, MD",05000US24043,56477
2014,Leelanau County,05000US26089,56521
2014,Jefferson County,05000US20087,56531
2014,Towner County,05000US38095,56574
2014,"Riverside County, CA",05000US06065,56592
2014,Warren County,05000US36113,56601
2014,McCook County,05000US46087,56603
2014,"Fulton County, GA",05000US13121,56642
2014,Warren County,05000US18171,56642
2014,Madison County,05000US19121,56661
2014,"York County, ME",05000US23031,56701
2014,Johnson County,05000US56019,56708
2014,Franklin County,05000US53021,56719
2014,Natrona County,05000US56025,56769
2014,"Lake County, OH",05000US39085,56809
2014,Sargent County,05000US38081,56845
2014,Sullivan County,05000US33019,56851
2014,Carbon County,05000US56007,56933
2014,"Nevada County, CA",05000US06057,56949
2014,Juab County,05000US49023,56976
2014,"Butler County, OH",05000US39017,56998
2014,"Schenectady County, NY",05000US36093,57025
2014,"Tazewell County, IL",05000US17179,57052
2014,"Sandoval County, NM",05000US35043,57092
2014,"Lancaster County, PA",05000US42071,57120
2014,Louisa County,05000US51109,57126
2014,Chatham County,05000US37037,57140
2014,Franklin County,05000US50011,57159
2014,"Queens County, NY",05000US36081,57210
2014,Garfield County,05000US08045,57214
2014,Goodhue County,05000US27049,57229
2014,"Orange County, NC",05000US37135,57261
2014,Wichita County,05000US20203,57266
2014,"Beaufort County, SC",05000US45013,57295
2014,"Ontario County, NY",05000US36069,57318
2014,Box Elder County,05000US49003,57336
2014,Cape May County,05000US34009,57394
2014,Perry County,05000US42099,57417
2014,"Adams County, CO",05000US08001,57421
2014,Butler County,05000US20015,57474
2014,"Livingston Parish, LA",05000US22063,57478
2014,"El Paso County, CO",05000US08041,57487
2014,Haines Borough,05000US02100,57551
2014,Plymouth County,05000US19149,57583
2014,Stevens County,05000US20189,57614
2014,Hughes County,05000US46065,57614
2014,"Tarrant County, TX",05000US48439,57727
2014,"Monroe County, PA",05000US42089,57748
2014,McPherson County,05000US31117,57763
2014,St. Charles Parish,05000US22089,57785
2014,Rogers County,05000US40131,57843
2014,Hanson County,05000US46061,57857
2014,"Seminole County, FL",05000US12117,57875
2014,Shelby County,05000US21211,57890
2014,Stanley County,05000US46117,57930
2014,Dearborn County,05000US18029,58000
2014,Divide County,05000US38023,58036
2014,"Weld County, CO",05000US08123,58100
2014,"Ottawa County, MI",05000US26139,58160
2014,"Santa Rosa County, FL",05000US12113,58199
2014,Kent County,05000US24029,58201
2014,"Madison County, AL",05000US01089,58203
2014,"Johnson County, TX",05000US48251,58221
2014,Archer County,05000US48009,58274
2014,Hemphill County,05000US48211,58281
2014,Washington County,05000US50023,58293
2014,Laramie County,05000US56021,58324
2014,Stillwater County,05000US30095,58326
2014,Hamilton County,05000US31081,58382
2014,Caroline County,05000US51033,58417
2014,"Outagamie County, WI",05000US55087,58421
2014,La Plata County,05000US08067,58456
2014,Talbot County,05000US24041,58495
2014,Iowa County,05000US19095,58553
2014,"Monterey County, CA",05000US06053,58582
2014,"Ulster County, NY",05000US36111,58592
2014,Columbia County,05000US36021,58625
2014,Woodford County,05000US21239,58639
2014,Gray County,05000US20069,58656
2014,Currituck County,05000US37053,58676
2014,Columbia County,05000US55021,58703
2014,"Greene County, OH",05000US39057,58775
2014,Crook County,05000US56011,58795
2014,"Rankin County, MS",05000US28121,58811
2014,Worcester County,05000US24047,58820
2014,"Larimer County, CO",05000US08069,58844
2014,"Hays County, TX",05000US48209,58878
2014,Kingfisher County,05000US40073,58890
2014,Pike County,05000US42103,58906
2014,"York County, PA",05000US42133,58906
2014,Douglas County,05000US32005,58940
2014,Morton County,05000US38059,58949
2014,"Hudson County, NJ",05000US34017,58973
2014,"DeSoto County, MS",05000US28033,58995
2014,"Clay County, FL",05000US12019,59103
2014,Island County,05000US53029,59107
2014,Benton County,05000US19011,59186
2014,"Windham County, CT",05000US09015,59218
2014,Sioux County,05000US19167,59272
2014,Addison County,05000US50001,59274
2014,Ward County,05000US38101,59301
2014,"Butler County, PA",05000US42019,59365
2014,"San Luis Obispo County, CA",05000US06079,59454
2014,San Miguel County,05000US08113,59490
2014,Seward County,05000US31159,59503
2014,"Passaic County, NJ",05000US34031,59513
2014,"St. Louis County, MO",05000US29189,59520
2014,"Clark County, WA",05000US53011,59551
2014,"Linn County, IA",05000US19113,59560
2014,"Cumberland County, ME",05000US23005,59560
2014,"Strafford County, NH",05000US33017,59580
2014,Isanti County,05000US27059,59588
2014,"Travis County, TX",05000US48453,59620
2014,Cedar County,05000US19031,59672
2014,"Pierce County, WA",05000US53053,59711
2014,Rappahannock County,05000US51157,59753
2014,"Polk County, IA",05000US19153,59844
2014,Aleutians East Borough,05000US02013,59886
2014,"Albany County, NY",05000US36001,59940
2014,Nicollet County,05000US27103,59963
2014,Posey County,05000US18129,59969
2014,Menard County,05000US17129,59989
2014,"Adams County, PA",05000US42001,60068
2014,"Wilson County, TN",05000US47189,60095
2014,Ottawa County,05000US20143,60098
2014,"Rensselaer County, NY",05000US36083,60140
2014,Boone County,05000US17007,60166
2014,"Henry County, GA",05000US13151,60269
2014,Le Sueur County,05000US27079,60296
2014,"Gwinnett County, GA",05000US13135,60329
2014,Rice County,05000US27131,60365
2014,Clinton County,05000US26037,60381
2014,Pottawatomie County,05000US20149,60479
2014,Saunders County,05000US31155,60487
2014,"Clermont County, OH",05000US39025,60552
2014,Warren County,05000US51187,60560
2014,"Benton County, WA",05000US53005,60589
2014,Miami County,05000US20121,60622
2014,"Johnson County, IN",05000US18081,60644
2014,Lee County,05000US13177,60667
2014,Duchesne County,05000US49013,60700
2014,Ouray County,05000US08091,60701
2014,"Fairfield County, OH",05000US39045,60704
2014,Salem County,05000US34033,60768
2014,Belknap County,05000US33001,60782
2014,Park County,05000US08093,60800
2014,"Washtenaw County, MI",05000US26161,60805
2014,"Utah County, UT",05000US49049,60830
2014,"Randall County, TX",05000US48381,60895
2014,Roanoke County,05000US51161,60950
2014,Gloucester County,05000US51073,60980
2014,Putnam County,05000US39137,61036
2014,"Northampton County, PA",05000US42095,61041
2014,"Cass County, MO",05000US29037,61046
2014,Prince George County,05000US51149,61071
2014,Routt County,05000US08107,61095
2014,Lipscomb County,05000US48295,61151
2014,"Paulding County, GA",05000US13223,61153
2014,"Clay County, MO",05000US29047,61184
2014,Armstrong County,05000US48011,61250
2014,Kalawao County,05000US15005,61250
2014,Andrews County,05000US48003,61250
2014,Grand Isle County,05000US50013,61338
2014,Alpine County,05000US06003,61343
2014,"Cumberland County, PA",05000US42041,61417
2014,Richland County,05000US30083,61438
2014,"Henrico County, VA",05000US51087,61438
2014,"Salt Lake County, UT",05000US49035,61446
2014,"Kaufman County, TX",05000US48257,61459
2014,"Hampshire County, MA",05000US25015,61460
2014,Jefferson County,05000US30043,61460
2014,Petersburg Census Area,05000US02195,61492
2014,"Barnstable County, MA",05000US25001,61597
2014,Pierce County,05000US55093,61613
2014,Bremer County,05000US19017,61619
2014,"New Haven County, CT",05000US09009,61646
2014,"Coweta County, GA",05000US13077,61662
2014,Ketchikan Gateway Borough,05000US02130,61712
2014,"Galveston County, TX",05000US48167,61744
2014,Sully County,05000US46119,61806
2014,Mono County,05000US06051,61814
2014,Converse County,05000US56009,61820
2014,"Ocean County, NJ",05000US34029,61839
2014,"Camden County, NJ",05000US34007,61842
2014,"Ellis County, TX",05000US48139,61898
2014,"St. Tammany Parish, LA",05000US22103,61942
2014,"McLean County, IL",05000US17113,61955
2014,Cavalier County,05000US38019,61989
2014,Scott County,05000US21209,62134
2014,Camden County,05000US37029,62194
2014,"Arapahoe County, CO",05000US08005,62213
2014,"Thurston County, WA",05000US53067,62286
2014,"Dane County, WI",05000US55025,62303
2014,Uintah County,05000US49047,62363
2014,Clinton County,05000US17027,62407
2014,"Guadalupe County, TX",05000US48187,62412
2014,"Kitsap County, WA",05000US53035,62473
2014,Blaine County,05000US16013,62489
2014,Teller County,05000US08119,62559
2014,Humboldt County,05000US32013,62632
2014,Oliver County,05000US38065,62708
2014,Warrick County,05000US18173,62747
2014,"Porter County, IN",05000US18127,62818
2014,Kauai County,05000US15007,62946
2014,"Kent County, RI",05000US44003,62976
2014,Piatt County,05000US17147,63002
2014,Botetourt County,05000US51023,63011
2014,Tooele County,05000US49045,63077
